y_true,y_pred
2.259911,2.804015711601796
4.320138,3.4222714419723768
3.510619,2.426113697295988
4.342625,2.4377103764517405
5.284714,2.378603385516827
4.609896,3.2429426015234553
3.095097,2.88323849536523
5.438748,2.1562152710653666
3.733268,2.2096269221473834
3.979027,3.1255336800827718
2.169757,3.490985187423886
3.987267,2.8145275398458027
5.952542,3.337160209781103
3.764117,2.16998750897518
2.321381,3.4764127612493425
5.186695,3.2248002240103886
4.236856,3.2165877105342147
6.16423,2.677495255547143
3.055345,3.188113057503893
-3.961196,2.3447899196017756
6.231552,2.1331815430610286
0.270394,2.168908970920311
5.146048,2.3849928392527513
3.037925,2.1521848672404147
5.342528,3.209923988771271
1.908295,2.776351178236013
-2.508644,3.074291865757633
5.006161,2.98435403232717
6.172069,3.0994090516992707
3.284503,2.983180915199605
2.733416,2.857348448819007
5.061316,3.3438694339606774
2.461778,3.047008677660059
-2.076878,3.0422949996989317
4.941661,2.175382729831546
-0.582985,2.2052099345819443
5.569928,2.720510207935237
4.504199,2.1793361012824843
5.619307,3.21417073295166
-5.097814,3.027926114928883
3.046503,2.245775100798392
4.817999,3.1358110350242288
-0.702652,3.338848376295358
5.344584,3.0813399220739757
3.727987,3.4196129690479697
3.048344,2.1633096631147013
2.475333,3.4168266883451466
3.022564,2.9901553844476783
0.912211,2.2190646354915247
4.9208,3.043169120117878
4.850935,2.8294470713237745
3.395315,3.196128467860569
-3.126011,2.1558678625796106
4.737595,2.7515589307908868
2.187685,3.3485233098648184
5.829343,3.7116341186999593
4.571152,2.444233159504462
2.486938,2.8631028027274734
4.370479,3.090933465828327
3.991752,2.810407728506587
2.223497,3.308755596895475
3.712041,3.209919944112015
-0.797609,2.249135550066878
1.066791,2.777444026542197
5.655113,2.5679189241848475
-3.965262,2.425075911510131
4.009159,2.9658572946142163
3.980421,3.71278294876721
3.706179,2.868983919933988
-1.922575,2.77136610709288
0.060067,2.9997478765220276
0.842399,2.7415215214928614
4.946418,2.8751640518482064
-0.782865,2.970846402111279
5.85471,3.723401393432097
2.915844,2.8134914086932774
3.388103,3.3838143442405872
1.884353,3.3383190595724197
3.365454,2.8072017438922843
3.188225,2.2148229507350226
4.402767,2.2156421565778657
1.904961,3.2931230903944053
3.0996,2.1599000714762417
4.690536,3.0353212694432674
1.315559,3.1983192202970065
1.81794,3.3578591904397443
2.947386,2.8514736743735987
2.579387,3.305720969554562
0.91436,2.4477882538469826
5.077485,3.360158045587207
5.406453,2.790173493261501
5.147158,3.4781966398294113
4.70717,2.9660074066270603
4.293598,3.2602043261971185
4.446663,2.860521097204309
6.801809,3.870001174668058
2.85626,3.4939278238711973
-2.115751,2.784593611245489
1.230914,3.337806270078023
4.904346,2.2100597926118555
5.410187,2.984678763070999
2.381212,3.072090358204537
2.380167,2.243386987375074
4.490682,2.8144490366866055
3.170021,2.2223276643463477
2.555209,2.2174004289507225
3.729343,2.1639560947077348
4.938572,2.806329642297395
5.119588,3.1094291004523926
5.506111,3.223419745276655
3.631743,3.203992221399982
3.745887,2.150875905436254
4.246612,2.215544900907572
9.025851,2.5365045153634305
4.614111,3.3619061872071456
-3.945174,3.195459493364749
4.430082,2.7774570320458825
2.695085,2.2567256683425847
-1.60653,3.148874009483644
-0.249039,2.5377028566968893
3.128151,3.045729683104023
5.731021,3.3084021214208352
4.782418,2.8675789702917918
-0.384639,2.956491171018944
1.292997,3.293111140264785
4.267325,2.9657422056735667
5.035456,2.984991294123152
3.136488,2.1562601467183793
5.470112,3.234680556570602
3.812752,2.1578734954359704
3.718395,2.7863597663841144
5.123578,2.1868636765781306
3.488437,2.79892942845337
3.850084,2.158673068936473
4.8918,2.8405735158316983
5.664631,2.872100862330445
1.596541,3.1969398446521606
2.836284,3.210142017169841
5.486836,2.8677421546279223
4.303039,3.163463045211291
-0.667061,3.31265150269508
-2.500571,2.4247346893474386
-3.993367,2.2351485513100315
5.577381,3.381502343950542
5.599205,2.569498437643572
6.252365,2.8740721036779844
3.035141,2.198406580150592
4.65954,3.3058291641896616
3.803781,3.0905859928286024
5.693909,2.1923595399905054
5.203251,2.1758731292613813
0.343768,3.498658364453055
2.042431,2.9824082420429847
4.6775,2.8086702309744545
3.449457,3.4892421971519085
4.789275,2.6884309122865693
1.574326,3.3896676096526184
-1.983408,2.360473545487503
2.330831,3.168135765550602
3.738787,3.4036988298887545
0.700256,2.213667318286296
3.469542,2.5717785402799387
3.465573,3.103529690355152
3.502314,3.219950182132329
2.735606,2.818252912183113
-2.508747,2.6024366586403787
4.612316,3.4409865470759056
4.536802,3.680983415085345
5.520007,3.47782535849452
4.10237,3.3124760865516585
-0.264732,2.958486541788816
5.956184,3.0442398147222276
6.0594,3.0925813361883696
3.16134,2.1161751739596744
5.480551,2.1931438218848625
4.681315,2.217906888789096
1.718685,2.3324970815287727
4.44387,2.1819695111445503
6.21644,3.2075685083942234
5.565846,2.830167584120941
1.643018,3.0928984527390178
1.37101,2.544640144504061
0.593794,2.946963510521239
-0.258349,3.119733364137305
1.517981,3.337081063153388
3.81271,2.158041164946949
5.592602,2.7962923106184214
5.324108,2.239996387010315
4.730213,2.8675958115021123
6.475617,2.814481853581024
2.793575,2.8631000450052535
6.631253,3.093377729355899
6.115392,2.241695827975811
6.12628,3.0872148361582807
3.251279,2.234909831595238
2.699399,2.1543755277527783
2.245105,3.0516360352216356
2.173555,2.9821859851370105
0.58715,2.1752809698816264
5.18129,3.1548889358377963
3.635972,2.2215208837584557
4.46654,2.817491310430561
2.241354,3.4906647950163743
4.539661,2.5694783062713658
4.048281,2.1734735265287517
1.293456,3.2004099593409308
6.482921,3.2074602218350496
2.204325,3.106396162354551
-5.339097,2.3591065031735345
-2.354741,2.784392757143796
4.652204,2.468279394174307
-0.425589,3.0602946705339598
1.831764,3.117440024434282
4.644181,2.3824435233077423
2.673918,2.19156415798779
4.580902,2.193442464096514
3.507737,2.1486828548979666
4.030449,3.1211269725086592
1.234173,2.3578312775045323
5.090098,2.1490223591132978
5.256368,2.1765365237987924
6.249461,3.8310039489822767
3.832796,2.769063592887296
2.031223,3.1150879452479723
2.934807,2.157926049701887
-5.850523,3.3015637880322943
-1.620596,2.244877943340796
1.82349,3.198364722713637
5.178716,3.0586998392589235
5.172711,2.8569659527470876
3.830134,3.0457719681780633
2.470396,2.950352567281518
6.195576,2.789117966129362
5.951999,3.117523123797179
0.821878,3.034819337694808
4.136699,3.172084601711992
3.94576,3.1072541434517222
4.123351,3.1605218425395463
-0.194464,2.2518134845905613
2.109235,3.223796358207838
4.991252,3.3538085788234735
-0.824951,3.070779538814118
1.623217,3.4602274829871953
4.011519,2.8109834262774616
3.896171,3.498567635392016
4.115939,2.1566521849891553
2.214016,2.199429658084609
-3.19854,2.1774622541384416
-0.598417,3.072314009476582
4.419487,2.1465342812122272
2.437154,2.529353117283132
3.146835,3.070173601528468
2.516134,3.170397575296242
1.446411,2.2076294860385706
1.865691,3.4309324375006414
-2.477295,2.197728295113132
4.506316,2.462207257542079
3.222071,3.0445263420608892
3.617211,3.1550439962456753
6.682932,3.048647842643176
4.323257,2.992596604975542
0.652334,2.19839986969319
-0.331422,3.0723175945154684
2.662302,2.152489716079847
5.442862,3.2962667826963963
2.268997,2.4211132485280844
1.62128,3.4743049613372716
4.062173,2.1614094277617255
3.109753,2.3430018316190813
5.988423,3.2074895456146564
4.319066,2.1566397084195645
8.159169,2.1587622722978717
3.765887,2.334202927275219
0.253841,3.4855118131997798
0.617149,3.2265714576776796
-2.31376,3.453802763816655
-0.471883,2.858333083385313
2.835537,3.4951881578402113
4.950247,3.079175459922703
2.353996,2.1677540846636276
4.0373,2.7776599084772036
0.219761,2.20172380599952
0.429819,2.306661788320854
6.003725,2.837073377780408
6.572134,2.8592098002886805
5.024915,2.4375629302370427
-0.398206,3.461942959351002
3.93325,2.118040827955987
3.840829,3.1924609002608446
5.31423,2.2158440218443722
3.6425,2.7833580048523814
7.142883,3.0444642013868646
2.269075,3.0864488066394618
4.309913,3.1070164433013163
4.044823,2.8322245118105327
-0.035276,3.2886625164186207
-0.050922,2.360110552824233
5.920901,2.788794669161099
0.709334,2.1662725992774057
1.854588,2.8241273630472303
4.856524,3.6774934806062696
6.826199,3.8696570109349975
4.070434,3.2238755048355534
2.67264,2.8235998298913154
5.538742,3.0789385751838183
3.594226,3.0618162575210417
2.988362,3.200522658255656
2.214229,3.493222895157299
2.734467,2.826676638477051
0.122896,3.1167472153931293
-4.543239,2.2307022399649856
5.989677,2.1729936052434136
5.398308,2.8255470766556625
-2.770888,2.202601442143627
5.003955,3.224831294347401
-2.454581,2.177610068049436
3.815161,3.311495594474131
4.771049,3.0800187892824296
-2.109637,3.200652914668516
2.676863,3.5087164590676085
-3.48767,2.235394172435763
2.451521,3.2036758187372696
4.575993,3.2061840769253074
5.048565,3.709298769695118
3.110344,3.0954587399529405
4.158752,2.180427452593318
7.184788,2.571811081402135
6.032747,2.8728524192544573
5.546411,2.186425989052193
2.031231,3.0720596555638204
3.806571,2.8711946198944838
3.531168,3.036481222323472
4.042105,3.0365187273456646
5.474155,2.2008132622368586
1.109154,3.360664900626228
5.406469,2.1589991606365726
5.692435,2.171457039432026
2.215572,2.1625409761030636
-4.662091,3.0463801664616996
5.508019,2.4682512654076625
3.878403,2.8641131760345
0.94952,2.82366633520607
4.914551,3.711284071826163
1.552134,2.248958136604056
4.642007,2.775831808417845
1.032149,2.5323518644252014
3.825584,3.1251018756975704
3.225949,2.813369333523004
-1.114097,3.2261045896108493
5.493128,2.8524196280095286
-1.55934,3.3831303921204006
-2.465756,2.7967262697725133
4.663605,2.82439199575138
4.708912,3.3436421976497464
3.655599,3.1576815737009936
2.171364,3.416925874420994
4.789367,3.0457659931132532
3.653696,2.309972758532993
4.795487,3.075386791307901
4.62813,3.710203725194043
0.935093,3.204223410446095
4.786382,3.065199859751032
5.000384,2.2567036984888986
6.738186,2.171836502009503
3.185616,2.378615887190891
5.734522,2.7262898409640544
4.132766,3.127085325042113
1.161539,3.1072580961869045
8.668581,3.886725289147406
10.334886,3.8014392137675643
2.234423,2.2316401209873034
4.968227,2.172948010902709
3.303344,2.3122761179600824
2.369068,3.188529962989472
2.862558,3.4404681622123854
3.608306,3.043204494087222
5.684069,3.210812673709098
4.643098,2.1561048105382783
0.947877,2.42693610497646
8.960504,3.8711577263575245
-2.795816,3.1018008229807705
2.86791,2.768109984448751
4.887546,3.3602053864853176
5.525647,2.8707535347776254
4.996542,3.0498099097770828
4.192721,3.360082483998378
4.918547,3.2893101908336844
0.23442,2.3463479407320236
2.520417,3.4601880308545487
-0.104086,2.9855364146814307
2.526579,3.0393630157389993
2.493305,3.095122022069874
0.49837,2.2053367898040657
0.752504,2.192376821716418
7.348432,2.63303698786244
5.121168,2.565607015818876
1.938927,3.498900676312122
5.24268,2.931895964579225
3.212782,3.151956635496208
3.603144,2.2090416630728735
6.253071,2.6775078826493277
2.164742,3.4632609476192537
2.274893,3.0815187143979084
-1.304915,3.4312906930271296
1.925421,3.215339234770747
2.652951,3.4747272605332333
2.991924,3.114056318375073
-0.309629,2.1897448552294305
4.708318,3.294159497319152
1.381726,2.6734188574753293
6.78207,3.870077931269849
-1.511529,2.2494984508060742
-4.140012,2.360482094426385
3.300372,2.8559185149334607
3.200341,3.1982437506322516
1.090227,3.1122015042198585
3.49191,3.099835280925819
5.082327,2.1869397897114036
6.434828,3.0901825607724063
4.913351,3.642388816843689
2.309512,3.4720690741804994
4.16666,2.8651655968529015
2.95462,3.1584761295869823
3.291212,3.73289759079202
5.159711,2.8127132606074055
-0.398094,3.34039913542376
0.639496,2.127768819620985
3.043568,2.8155899170742402
4.644002,3.0376355678351623
4.795696,2.693761405489755
1.033302,2.6018699348190166
1.718058,3.190121966217117
4.725278,3.040132137266534
4.279646,2.8063901283380877
7.915625,3.124988073693957
2.49266,3.1243759333803434
2.251815,3.3884766222450797
1.938435,2.8098276099805872
2.138823,3.1128971008874604
-2.323039,2.7290259980363194
4.804169,3.475758060089466
4.021172,2.245440772941249
-5.157571,2.141588375724314
6.117068,2.1926442288476875
4.944723,2.87121521088706
3.429077,2.199489776429006
4.289284,3.1239335577266316
5.845314,3.3070274494087246
4.946721,3.4769603899677852
2.562687,3.008165822398755
3.500557,3.2896549061111893
2.182436,2.171680094950375
3.966433,3.045551857735653
1.04412,2.9925520217996513
2.290242,3.4747253301276793
2.220014,3.424674722867905
3.268557,3.1608239969707883
4.888506,2.855108976623349
2.360235,2.177447343333675
3.33074,3.1070406193327784
0.692286,3.161586426040006
4.583688,2.718473355503456
-3.724845,2.892164118703642
-0.456288,3.0807665653200176
-0.665488,2.763925409646677
3.817595,2.8298150278870406
5.370786,3.4178832266420995
1.028795,2.085266365450104
3.250401,3.1141935455125958
5.125201,2.797709744029843
5.261982,3.2100032273230603
4.854399,2.829329776205349
5.621118,2.8370813751748463
4.904405,3.312164004320424
3.680982,3.28752916189991
2.528458,2.3780929311338976
1.476262,3.4905659038175267
1.177495,2.428685183741978
3.382101,3.357607778097351
-0.174242,2.1660120100325733
-2.411087,2.346389490413472
1.441982,2.31043398462157
5.503173,3.0139762033832325
2.47767,3.492495614588396
-4.724191,3.2261864939607845
5.114732,2.1937763287334695
1.541653,3.51301359554539
1.670121,2.790023289324583
0.686386,3.0029909947681634
6.139293,3.700916305311016
5.519134,3.0063243336344536
2.193262,2.9997495311553593
4.021207,3.081535216521977
2.124911,3.4245614724087354
1.605731,3.498801398312201
4.623766,2.8063579549121873
1.404869,2.152061321284957
1.528991,3.3615698549252144
3.902726,3.061932437645435
3.998832,2.15321870029109
1.225643,2.201724817164334
-1.828244,2.137720923378337
3.347675,2.7892178875978013
3.855675,3.0990239041342273
3.272573,2.1266798321259093
5.927102,2.1958417886570434
4.56909,3.119077784346123
1.41174,2.1519172762609973
5.459562,3.2249286419417684
-1.918505,2.17734964714779
-2.769158,3.072236241709977
4.905369,2.19054446573955
4.19267,2.875144655868592
2.968173,2.9634302053835215
6.002233,2.13533280875508
1.835408,3.4952883359760945
2.360063,3.0109362002367757
3.766185,3.208068744899916
5.979841,2.819648434160875
0.80042,2.156436391472652
4.936893,2.33467956079855
5.020533,3.0619551428917133
-0.732719,3.271322514243282
-0.807938,3.0735944748178023
6.732362,3.0684580524396114
3.929723,3.185964325074479
3.942075,2.569227721245638
5.412128,2.1589008938014653
5.043286,2.206994864936261
2.157538,3.2110759442570376
5.681285,3.445156811626665
5.812209,3.0423014857929975
3.647843,2.208380891324296
5.05197,3.359261255825907
5.170364,2.1126587295376082
2.727823,2.3313265310756455
2.085323,3.46362931719376
3.120948,3.1688729608144137
-2.552787,2.7478365012238832
5.850419,3.401394477201691
6.595355,3.3367042663740567
2.737904,2.166056868980686
3.411322,3.461340262112537
4.231296,2.1984997911616295
-0.119648,2.344970587416806
1.058418,2.180928279958704
5.176858,3.3017856199276374
2.915836,2.4144754684587872
3.191853,3.174657961249201
2.836847,2.1914664426971266
4.747109,2.8109523559404495
3.683089,3.508388399952337
4.28133,2.819123275525923
3.839412,3.4904889633675875
4.112554,2.2024992332785427
3.535225,2.8371081811947763
5.259739,2.1672880630182414
5.452513,2.1828472308131586
5.260648,2.857073411989595
3.514869,3.5098742057700374
1.703359,2.2363043676069063
3.491208,2.727751415835835
1.131701,2.8676257787502366
2.002366,3.4343998863912653
2.464012,2.810556953488552
2.529871,2.1729963629656335
1.239642,3.076603498351382
1.389592,2.191217788076953
1.41133,3.1372365171447276
-1.890104,2.9596801448798007
1.761935,3.187294411510821
9.93116,3.891270437976781
-4.266313,2.6787359774785333
1.945669,3.2927761689391244
3.28681,2.1462658331061606
1.751462,3.4662557050165237
9.691364,3.8015297589804558
3.718121,3.065988212514811
0.650176,2.207447660220196
3.826013,2.865513529472996
1.202784,3.0590334030191837
-2.066372,3.160523497172878
2.553353,3.492449560627321
-3.913078,2.2354951969930905
-5.412143,3.0474550167541574
5.389426,2.6331569487790114
-3.47312,3.3496466769635704
1.796813,2.2292578739998214
4.759702,3.1266939087351986
1.393374,2.8514431555810305
4.81724,2.729480055152817
4.4589,3.0116614453709674
-1.424822,2.992673821197703
-1.470121,3.1348608278706678
-2.76442,2.155867586807388
-1.933856,2.156430324483768
3.573812,2.194013385415358
3.939687,2.1245805739530863
5.508977,2.9088580999915563
5.400121,3.09453988841388
-4.389604,2.3701623081832515
-0.416142,3.2292431568692916
2.354438,3.2919775695938185
3.399634,2.176307724778603
3.615295,3.4869387637055844
2.822325,3.212965993942639
0.294492,2.357683003973168
0.411796,2.15407041264639
3.951168,3.4927106572073465
5.321164,2.872382609617259
2.49167,3.445416103229256
2.58249,3.1043716778633863
1.33982,2.151005334532448
2.495303,2.1578116305341677
5.797788,3.0764360676030083
2.136477,3.2075222705850006
4.942976,3.312163820472276
4.221822,2.675148048336755
5.674823,2.9376735752784136
4.72404,2.7820809407018987
2.523083,2.899090467546008
5.659536,2.141194531181919
-0.624259,2.782934031918309
3.583094,3.2521906946077097
2.033079,3.16467272901553
0.446812,2.1994235468864733
0.167397,3.3099047027349475
5.934138,2.5331153666790778
4.64453,3.0361661985218698
2.661424,3.2201776942154825
4.734927,2.185882662860389
-1.939455,3.091969688904926
-0.156205,3.3653729926292515
1.518464,3.0746253662981093
5.148738,3.1739488589423552
-0.668039,2.146130932774778
2.474753,2.823775908702279
5.789588,2.869118021652995
-2.276287,2.1774631733791816
2.60466,3.1862171914971564
-2.53435,2.234109754359361
-4.930503,3.191438649643494
4.416626,2.8248546926251406
1.114158,3.416725204167449
5.194138,2.411618222276589
-2.653259,3.111238900421391
0.922203,3.046805249684294
1.820386,2.3896543114452338
1.863952,2.8631017915626598
5.853559,3.5083877564838195
3.518143,3.3693076437789546
5.70555,2.1715679917893453
5.863208,2.817534180458846
1.923405,2.673536979910421
-4.792754,2.357909872587803
1.256668,2.2297114273809435
0.172821,2.9821879155425646
2.393779,3.3259781858181485
1.166651,2.147292999908685
4.905176,2.821286818436456
4.090585,2.171813704839151
4.139728,3.3942912425364127
5.11504,3.725713301798068
-2.049843,3.0738284501961797
3.574754,2.2094006539919535
-0.695286,2.56822367159494
2.468609,2.9962815307202915
3.585365,3.4381552426816
2.771701,3.0997238689481295
2.351614,2.80836658665325
6.97047,3.0729307399942005
2.027844,2.169351640251084
4.354443,2.8247030179030386
-2.452957,3.3191595062766046
3.075801,3.382775749042904
3.353423,3.189072322225714
0.295677,3.0055217183341822
-0.698888,2.44139530219649
5.566716,2.1869394220151075
4.830489,2.8659809299794925
4.537453,3.4766882027846675
3.065522,3.061017538841557
-2.280793,3.0530147482931853
6.274909,3.326035822212547
3.976138,3.1334991266582577
3.329466,3.095122297842096
2.53107,2.7834384384171322
3.829815,3.390829860634673
4.682301,2.1803882929377933
1.428532,2.8133947964915023
4.878321,2.7502998575487423
-2.139482,2.1675239688021732
3.394272,2.1866723813801947
0.292449,3.1475796791122104
2.647475,3.388882062325882
4.142366,3.0984000703584376
2.063606,3.292888775929776
2.37061,2.288463204494892
-0.080759,2.183855833752491
4.136705,2.1654385804593193
-5.177285,3.1954624349351173
7.522586,2.157607467165811
6.002703,3.089561675672372
4.885815,3.0366043086585597
9.690829,3.798160649744235
3.662575,2.1579607313821976
4.547363,3.1025907778633033
5.865971,3.417852615925457
2.578418,3.2094903459045896
-0.806554,3.2085434181134636
6.05836,3.343752046918178
3.753655,2.1035029974431296
6.269982,3.0423023131096634
4.160609,2.870269793290613
0.854536,3.0659915217814753
-5.501171,2.318955483520506
-0.88469,3.083699035204732
1.863421,3.195962452982923
2.338292,2.8299124195964134
4.693336,2.8162653751700018
6.178741,2.8665457998144133
3.101746,2.8182499706127446
7.938362,3.414708849604231
3.869961,2.124580482029012
1.576074,2.992252900862851
3.406179,2.8242709055357538
1.752963,2.673161378144052
6.446497,2.1369993552071054
3.311217,2.238209534650017
2.509043,3.134168827041403
-1.67539,3.0209898382865257
-4.824222,2.3042697483725196
-0.601658,3.0029270228122926
5.314478,2.4122856352630895
3.363093,3.1139869156992024
6.074286,3.163091489304117
6.979609,3.0430187872472687
2.903588,2.1874009285814164
2.884513,2.1950349161450777
3.140537,3.1445441671402965
0.289674,2.358032683150669
-0.999671,3.314501529598812
4.849546,2.7711886315159666
2.598064,2.5749031123745376
5.462795,2.675148416033051
3.529111,2.201264197534657
5.760675,2.1474038161326785
4.299297,3.478126685609096
2.99965,2.446268326292989
3.998574,2.153990372988101
2.818598,2.9478183673998335
4.81418,2.8511171558050044
4.102951,2.8315803019944825
1.501055,2.749464557793315
6.117549,2.571789571168819
4.125618,3.1750709391040712
6.409236,2.3816411824855077
2.455007,3.481121611349553
4.124141,2.194368855809521
4.707012,2.6348433794410657
1.4282,3.114863007038891
4.025429,2.877495723890088
4.90958,2.337715383152425
0.438516,3.110996931154146
5.163851,2.829479704370045
-2.01752,3.3138083301567685
2.240455,2.446267866672619
4.804938,2.9659643861604277
0.099701,3.1194832387319473
5.242431,2.830163539461685
2.604129,3.4894099955965783
2.309794,3.4894085248113944
3.117346,2.757422080993597
4.01538,2.810975086196955
4.738033,3.2075653829757074
3.222642,3.0651514157640336
4.540268,3.0845287120866844
2.264992,2.396669643991171
2.768677,2.3335200233294637
2.608384,2.245795875639116
5.126306,3.043033696852096
-0.623749,2.1425924265749514
-2.810233,3.190104640281953
4.24147,2.865413424156409
-3.256693,3.074446757822325
3.922415,3.0717730852158462
3.378393,3.28956417705015
2.867514,2.3626557644900195
2.27965,3.3931426882413844
6.076932,2.879820777398641
2.127371,2.771096428069926
-1.453257,2.388970267400973
3.010521,2.3835946514768427
3.06955,3.0618000227696216
-2.020288,3.0928360589973662
2.993648,2.2454551130967935
5.928503,2.6294437677338043
4.155823,2.2920612524844444
6.652639,3.3461066999785594
7.826816,2.570222725327467
6.99521,2.157690934225004
1.046748,2.165464651086657
2.461213,2.565894437293805
3.927226,2.1273221617453517
1.603265,2.423676385388301
4.888966,3.2168568642228905
2.132943,2.1673326317948636
1.148258,2.1534184513038945
4.487131,2.194514588876613
-0.017533,2.240036741678802
1.450152,2.2342385399870364
0.752686,3.293113530290709
3.005969,2.1758698474048224
-0.105131,2.820667727702897
2.066828,2.2364509865049382
